"day","county","max_temp_f","min_temp_f","avg_wind_speed_kts","min_rh","avg_rh","max_rh","max_wind_speed_kts","max_wind_gust_kts"
2023-08-28,"Martin County",91.4,78.8,5.6494775,59.241306,75.6919,84.19844,40,28
2023-08-28,"Miami-Dade County",94,77,4.760570625,55.984222,77.2364675,93.60928,21.724405,28.676216
2023-08-28,"Monroe County",94,80.6,8.9627035,62.898647,74.23142725,88.826744,17.379524,25.200312
2023-08-28,"Nassau County",87.8,78.8,6.1777005,94.39035,99.06457,100,13,17
2023-08-28,"Okaloosa County",95,74,2.78261198,45.87598,75.289596,100,26.069286,36.497
2023-08-28,"Okeechobee County",93.2,77,2.8850174,62.898647,86.8696,100,9,14
2023-08-28,"Orange County",95,78,6.3000777,52.348576,77.43409,96.74529,19.117477,22.593382
2023-08-28,"Palm Beach County",94,77,4.9476543,55.637596,78.1078733333333,97.73041,17.379524,21.724405
2023-08-28,"Pasco County",94.6,75.2,4.58885,52.135498,82.930824,98.6814,22,25
2023-08-28,"Pinellas County",92,78.8,5.4954094,57.754322,81.3124483333333,96.79759,20.85543,26.938263
2023-08-28,"Polk County",95,77,4.35830395,49.874733,80.37905875,100,13.90362,19.986454
2023-08-28,"Putnam County",89.6,73.4,3.662021,62.683746,86.437836,100,14,22
2023-08-28,"Santa Rosa County",94,76,2.90389965,53.592926,78.7474625,93.55792,10,18
2023-08-28,"Sarasota County",91.4,78.8,6.6829267,70.630974,93.263596,100,20,26
2023-08-28,"Seminole County",94,77,5.9090385,54.13967,78.055145,100,15.641572,19.117477
2023-08-28,"St. Johns County",88,78,5.0376043,74.76602,86.390045,96.74529,11,13.90362
2023-08-28,"St. Lucie County",91,77,4.0841885,65.72114,82.70763,93.63474,15.641572,20.85543
2023-08-28,"Taylor County",95.5,75.4,3.0243902,51.68191,80.21881,94.515915,12,17
2023-08-28,"Volusia County",94,76.5,4.904254375,54.96115,80.1332245,100,14,18.2485
2023-08-28,"Walton County",93.6,76.5,2.1498258,53.79315,76.887505,94.816444,12,21
2023-08-29,"Alachua County",92,76,3.910393,61.60946,84.40629,100,12.165668,17.379524
2023-08-29,"Bay County",91,76,6.2825714,61.48733,86.1095283333333,95.47692,18,29
2023-08-29,"Bradford County",93.2,73.4,4.0174217,55.77155,89.044495,100,17,22
2023-08-29,"Brevard County",95,75.2,6.43303278,56.010715,81.3109912,100,21.724405,32.152122
2023-08-29,"Broward County",94,76,10.080124,61.852207,78.2700525,100,30.41417,42.579834
2023-08-29,"Charlotte County",88,75.2,10.60395,70.00456,90.41651,100,26.069286,40
2023-08-29,"Citrus County",93.2,73.4,3.8954705,55.77155,87.65968,100,14,18
2023-08-29,"Collier County",136.4,78,7.226414,69.799286,85.50837,94.26866,25.200312,42
2023-08-29,"Columbia County",91.4,73.4,2.9268293,52.481148,85.26964,100,13,22
2023-08-29,"Duval County",96.8,75,6.13820766,47.42801,77.432944,100,19.986454,30
2023-08-29,"Escambia County",89,77,6.62692165,61.364693,75.92534,87.6745,13.90362,19
2023-08-29,"Flagler County",93.2,76,4.487805,52.481148,83.23604,100,15,28
2023-08-29,"Franklin County",91,77,5.7352433,70.106476,89.01478,96.75849,22.593382,31.283144
2023-08-29,"Gadsden County",87.8,73.4,3.1498258,70.44994,93.42644,100,17,22
2023-08-29,"Hernando County",92,77,8.4290695,57.62457,82.57925,93.60928,21.724405,29.545193
2023-08-29,"Highlands County",91.4,75.2,9.397213,66.73012,88.649445,100,25,41
2023-08-29,"Hillsborough County",91.4,-36.4,7.27047182,66.7521,85.3363152,100,29,36
2023-08-29,"Holmes County",95,73,33.630737,55.85145,87.677055,96.70523,949,27
2023-08-29,"Indian River County",92,76,4.1276375,65.94547,79.95299,93.58368,24.331335,32.152122
2023-08-29,"Jackson County",93,75,5.387653,57.88357,89.30228,100,22.593382,35.628025
2023-08-29,"Lake County",92,77,6.082834,57.754322,81.35809,93.60928,15.641572,21.724405
2023-08-29,"Lee County",88,76,10.4277145,70.00456,89.812595,100,26.069286,37.36598
2023-08-29,"Leon County",90,76,4.605574,67.71683,85.3089,93.66005,21.724405,32.152122
2023-08-29,"Levy County",92,73.2,3.6585367,58.207516,87.286804,99.33052,20,29
2023-08-29,"Manatee County",84,77,13.208439,74.33456,86.93031,96.75849,30.41417,54.745502
2023-08-29,"Martin County",93.2,78.3,7.245993,56.010715,74.18915,84.7631,14,19
2023-08-29,"Miami-Dade County",93,75,9.6984735,62.898647,78.74023225,96.718666,33.0211,39.972908
2023-08-29,"Monroe County",92,77,15.66879875,70.207924,80.416866,96.77161,39,51
2023-08-29,"Nassau County",87.8,78.8,8.331011,89.132866,98.91967,100,14,18
2023-08-29,"Okaloosa County",91,72.3,5.45536226,61.48733,81.8785502,96.70523,20,26
2023-08-29,"Okeechobee County",91.4,75.2,7.0522647,70.810486,90.12358,100,23,37
2023-08-29,"Orange County",94,77,6.8649123,55.984222,79.25885,96.74529,25.200312,33.89007
2023-08-29,"Osceola County",92,75.2,5.9345403,63.690865,83.26587,96.75849,30,40
2023-08-29,"Palm Beach County",93.2,76,9.02989516666667,63.11192,77.2134833333333,94.18534,31.283144,44.317787
2023-08-29,"Pasco County",91.4,77,5.9512196,62.659767,87.93802,98.357506,16,20
2023-08-29,"Pinellas County",89,77,11.2123794666667,62.467205,85.9624786666667,100,35.628025,46.924717
2023-08-29,"Polk County",94,75,7.032765125,59.012367,84.765049,100,24.331335,38.234955
2023-08-29,"Putnam County",93.2,75.2,4.240418,52.73017,81.592354,100,18,41
2023-08-29,"Santa Rosa County",92,73,4.8140073,60.993706,84.07532,96.70523,16,29
2023-08-29,"Sarasota County",84.2,77,11.219512,100,100,100,28,43
2023-08-29,"Seminole County",95,76,5.995936,54.13967,81.698685,100,20.85543,31.283144
2023-08-29,"St. Johns County",90,77,6.680362,67.82472,83.33983,94.18534,17,29
2023-08-29,"St. Lucie County",93,76,7.2994003,65.83355,82.29418,96.732025,24.331335,36.497
2023-08-29,"Taylor County",94,74.7,3.317073,53.804466,82.06943,94.78703,12,17
2023-08-29,"Volusia County",94,75,4.61823645,53.058685,84.24673375,100,20.85543,32.152122
2023-08-29,"Walton County",90.7,73.6,4.878049,57.883114,83.40203,94.138275,18,27
2023-08-30,"Alachua County",86,76,13.90362,69.799286,86.79548,96.75849,27.80724,43.44881
2023-08-30,"Bay County",94,76,9.94569633333333,54.13967,78.2430283333333,94.22723,22,29
2023-08-30,"Bradford County",86,75.2,15.449477,74.60542,95.30254,100,29,38
2023-08-30,"Brevard County",92,77,16.3307574,60.46401,80.151771,94.26866,32.152122,49
2023-08-30,"Broward County",95,82,13.317061,50.89085,71.85350375,88.90445,28.676216,43.44881
2023-08-30,"Charlotte County",90,77,16.734684,69.90216,85.7655295,100,34,50.400623
2023-08-30,"Citrus County",87.8,75.2,10.0069685,62.467205,85.868195,100,21,32
2023-08-30,"Collier County",140,86,13.759133,65.35407,71.584045,82.42274,26.069286,34.75905
2023-08-30,"Columbia County",80.6,71.6,13.599303,69.71026,94.34129,100,30,44
2023-08-30,"Dixie County",77,75,12.687053,94.18534,98.78595,100,17.379524,33.89007
2023-08-30,"Duval County",89,75.2,17.268002,62.97838,80.936775,100,33.89007,52.138573
2023-08-30,"Escambia County",95,75,6.57257815,42.801815,66.398648,90.39978,14.772596,25.200312
2023-08-30,"Flagler County",84.2,77,10.679442,74.2799,90.124054,99.66959,15,24
2023-08-30,"Franklin County",91,75,11.122896,61.60946,81.417946,94.14301,25.200312,36.497
2023-08-30,"Gadsden County",89.6,73.4,8.264809,55.530766,87.847755,100,16,33
2023-08-30,"Hernando County",90,78,13.208439,63.33691,84.00588,100,31.283144,49.531647
2023-08-30,"Highlands County",89,77,14.069686,76.69092,93.67604,100,25,34
2023-08-30,"Hillsborough County",89.6,78.8,13.040804,74.76602,89.637705,100,36,50.400623
2023-08-30,"Holmes County",93,76,40.659943,57.49431,80.307304,94.14301,200,18
2023-08-30,"Indian River County",94,78,7.386298,55.984222,75.32533,93.58368,33.89007,45.186764
2023-08-30,"Jackson County",91,74,8.77666,55.71818,88.46608,100,19.117477,30.41417
2023-08-30,"Lake County",85,77,13.034643,74.42529,89.11039,100,22.593382,39.972908
2023-08-30,"Lee County",91,80,16.814691,67.82472,77.82468,90.66067,31.283144,41.71086
2023-08-30,"Leon County",91,75,12.773951,55.58441,81.01471,96.70523,28.676216,39.972908
2023-08-30,"Levy County",88,75.2,11.937283,64.667366,83.12662,96.714645,20,37
2023-08-30,"Manatee County",88,79,17.118832,77.197174,84.61395,93.6852,41.71086,60.82834
2023-08-30,"Martin County",93.2,80.6,14.482926,49.619205,69.362144,83.772194,20,39
2023-08-30,"Miami-Dade County",94,82,12.11036625,57.88357,72.86989875,87.193436,25.200312,33.89007
2023-08-30,"Monroe County",94,83,13.92960775,66.7521,77.87161875,88.98136,25.200312,34
2023-08-30,"Nassau County",84.2,77,19.351917,88.826744,95.178604,100,34,47
2023-08-30,"Okaloosa County",95,73.6,6.30608872,45.780834,71.719961,94.14301,14.772596,21.724405
2023-08-30,"Okeechobee County",95,77,13.843205,59.46861,88.511635,100,24,33
2023-08-30,"Orange County",86,78,13.6429275,77.115295,91.7009,100,26.069286,35.628025
2023-08-30,"Osceola County",80.6,78,11.736734,84.75151,93.22373,100,26,44
2023-08-30,"Palm Beach County",95,83,14.2375626666667,52.20978,70.4233983333333,84.22327,26.069286,36
2023-08-30,"Pasco County",82.4,77,10.783972,89.996056,94.44667,97.721146,21,31
2023-08-30,"Pinellas County",86,77,13.852802,70.26737,88.095795,100,37.36598,53.00755
2023-08-30,"Polk County",84,75,12.44771125,79.039246,95.5813775,100,26.069286,40.841885
2023-08-30,"Putnam County",86,75.2,12.327526,70.083244,85.0677,100,22,34
2023-08-30,"Santa Rosa County",94,73,6.20786905,48.77793,76.080935,96.69171,14,23
2023-08-30,"Sarasota County",87.8,80.6,23.101046,89.0575,98.066765,100,38,46
2023-08-30,"Seminole County",82,78,12.687053,84.866806,91.990486,100,26.069286,39.972908
2023-08-30,"St. Johns County",87,79,15.490251,71.678345,80.69727,93.63474,26,40
2023-08-30,"St. Lucie County",92,80,12.947746,61.60946,75.443504,87.6745,25.200312,37.36598
2023-08-30,"Taylor County",87.4,75.6,14.560976,65.41512,87.774796,96.718666,54,74
2023-08-30,"Volusia County",86,77,13.6048145,74.60542,91.094864,100,24.331335,41
2023-08-30,"Walton County",92,73.4,6.1045294,49.136356,73.56901,92.83139,11,15
2023-08-31,"Alachua County",92,72,2.9545193,55.58441,81.70235,100,15.641572,22.593382
2023-08-31,"Bay County",92.3,74.7,5.35634133333333,61.48733,83.270445,100,20,25
2023-08-31,"Bradford County",91.4,71.6,3.2857144,43.608177,83.38609,100,9,15
2023-08-31,"Brevard County",92.3,76.6,4.97019528,59.241306,85.380853,100,15,19.986454
2023-08-31,"Broward County",97,76,6.64816095,49.349415,79.41448125,100,26.069286,33.0211
2023-08-31,"Charlotte County",93,82,7.7807369,63.690865,80.0165475,94.35022,17.379524,23.462358
2023-08-31,"Collier County",138.2,79,4.08241776666667,63.11192,82.34703,100,20.85543,26.938263
2023-08-31,"Columbia County",87.8,68,2.216028,55.28835,81.34045,100,12,16
2023-08-31,"Duval County",96.8,69.8,5.92942334,44.408447,73.402195,100,13.034643,27
2023-08-31,"Escambia County",95,75,5.14731885,42.65244,63.872158,87.48222,20.85543,26.938263
2023-08-31,"Flagler County",89.6,75,4.1986065,55.530766,81.52202,100,9,15
2023-08-31,"Franklin County",90,77,4.344881,67.82472,82.537384,96.74529,12.165668,15.641572
2023-08-31,"Gadsden County",89.6,73.4,2.6898954,66.55361,91.59824,100,12,18
2023-08-31,"Hernando County",94,76,3.6497002,55.984222,84.64536,96.75849,13.90362,17.379524
2023-08-31,"Highlands County",94.3,75.2,4.5400696,57.208363,92.51391,100,16,21
2023-08-31,"Hillsborough County",93.2,39.2,3.97952508,66.94899,86.76234,100,16,18.2485
2023-08-31,"Holmes County",92,74,1.936865,57.49431,83.15218,96.70523,15,21
2023-08-31,"Indian River County",95,77,2.6938265,52.348576,82.31967,93.63474,19.117477,26.938263
2023-08-31,"Jackson County",92,74,3.910393,61.60946,86.347626,100,13.034643,19.117477
2023-08-31,"Lake County",93,76,3.9972906,59.713726,86.80596,100,24.331335,33.89007
2023-08-31,"Lee County",92,80,7.38629795,67.93213,82.0139375,93.6852,19.117477,23.462358
2023-08-31,"Leon County",92,75,3.3021097,67.71683,85.76678,96.75849,12.165668,16.51055
2023-08-31,"Levy County",90,72.5,1.7317073,63.692688,87.784874,99.33052,14,20
2023-08-31,"Martin County",93.2,80.2,7.6397214,52.73017,77.98414,94.26866,69,16
2023-08-31,"Miami-Dade County",96,77,6.2506073,50.89085,77.336715,96.74529,28.676216,36.497
2023-08-31,"Monroe County",95,80.6,7.246009325,59.963974,77.54666125,94.309654,16,21.724405
2023-08-31,"Nassau County",86,73.4,8.456446,79.17608,96.34649,100,17,23
2023-08-31,"Okaloosa County",95,73,3.92255694,50.609615,75.9828428,95.47692,15,21
2023-08-31,"Okeechobee County",93.2,77,4.4181185,63.11192,93.498215,100,16,27
2023-08-31,"Orange County",93,76,4.38833,59.58785,86.3762475,100,27.80724,43.44881
2023-08-31,"Palm Beach County",95,77,6.87983813333333,52.977627,83.56004,100,26,41
2023-08-31,"Pasco County",90,75.7,3.456446,70.26745,91.899765,99.01368,15,23
2023-08-31,"Pinellas County",89.6,78.8,4.5785718,66.35352,83.669293,96.78464,14.772596,19.986454
2023-08-31,"Polk County",90,75.2,1.939124225,65.66881,92.01621125,100,14.772596,21.724405
2023-08-31,"Putnam County",93.2,71.6,2.1602788,49.362175,82.7871,100,14,20
2023-08-31,"Sarasota County",89.6,84.2,10.508711,84.20325,94.713455,100,15,21
2023-08-31,"Seminole County",93,78,3.910393,57.88357,87.867775,100,19.986454,25.200312
2023-08-31,"St. Johns County",89,74,6.2012534,63.21791,77.9592,93.47972,13,13.90362
2023-08-31,"St. Lucie County",94,78,3.8234954,55.984222,82.34073,96.77161,12.165668,17.379524
2023-08-31,"Volusia County",92.5,75.2,3.756957725,53.53109,83.589315,100,21,114
2023-09-01,"Alachua County",91,74,4.7793694,70.00456,91.70865,100,13.90362,19.117477
2023-09-01,"Bay County",88,77,5.0442717,67.60844,89.4210963333333,95.80075,13.90362,19.986454
2023-09-01,"Bradford County",86,73.4,6.076655,83.88154,98.386795,100,15,18
2023-09-01,"Brevard County",91.4,75.4,5.78790156,59.241306,80.769181,98.01971,15.641572,19.986454
2023-09-01,"Broward County",95,73,4.6490228,54.410088,82.39173875,100,30.41417,42.579834
2023-09-01,"Charlotte County",96,78,3.82575055,52.624714,78.78941,100,18.2485,24.331335
2023-09-01,"Citrus County",91.4,75.2,2.4059233,62.898647,91.97435,100,9,15
2023-09-01,"Collier County",132.8,73.4,2.54304093333333,54.410088,78.828805,100,17.379524,255
2023-09-01,"Columbia County",84.2,71.6,3.554007,74.44338,92.01405,100,11,16
2023-09-01,"Duval County",91,75.2,9.5578917,60.743805,77.299634,100,19.986454,25.200312
2023-09-01,"Escambia County",86,74,5.7071151,69.69592,83.98792,93.60928,13.90362,19.986454
2023-09-01,"Flagler County",87.8,75.2,6.383275,66.35352,83.37097,100,12,20
2023-09-01,"Franklin County",87,78,5.561448,72.263725,86.773,96.75849,12.165668,18.2485
2023-09-01,"Gadsden County",89.6,75.2,5.2578397,66.55361,92.9709,100,9,15
2023-09-01,"Hernando County",92,75,4.0841885,63.690865,87.85242,96.732025,13.90362,19.986454
2023-09-01,"Hillsborough County",96.8,-36.4,3.70657786,56.24827,84.598763,100,20,25
2023-09-01,"Holmes County",89,75,14.7294855,72.263725,90.44212,96.732025,200,19
2023-09-01,"Indian River County",89,78,2.60692885,70.00456,78.88286,96.74529,13.90362,19.986454
2023-09-01,"Jackson County",88,75,6.7780147,77.197174,94.0103,100,18.2485,21.724405
2023-09-01,"Lake County",91,74,3.7365978,70.106476,92.62975,100,19.986454,26.069286
2023-09-01,"Lee County",96,75,3.95384195,50.89085,78.51732,100,15.641572,19.986454
2023-09-01,"Leon County",87,78,7.646991,77.033005,90.5259,96.77161,18.2485,22.593382
2023-09-01,"Manatee County",91,78,6.3435264,63.690865,78.91254,96.77161,12.165668,23.462358
2023-09-01,"Miami-Dade County",95,74,3.59877345,52.348576,77.8791735,100,26.069286,33.0211
2023-09-01,"Monroe County",95,78.8,3.5524196,59.8391,77.798604,94.309654,13.90362,23
2023-09-01,"Nassau County",84.2,77,11.707317,83.66177,96.81549,100,19,22
2023-09-01,"Okaloosa County",90,74.5,4.08145352,67.49956,88.958188,100,13.90362,20.85543
2023-09-01,"Okeechobee County",95,75.2,3.0243902,59.694286,91.19956,100,18,23
2023-09-01,"Orange County",93,74,5.7352431,61.731087,87.57173,100,22.593382,29.545193
2023-09-01,"Osceola County",91,75.2,3.9951253,65.83355,87.16397,100,16,19
2023-09-01,"Palm Beach County",93.2,74,3.93155706666667,62.898647,85.7915783333333,100,19,25.200312
2023-09-01,"Pinellas County",93,78.8,5.46232686666667,55.85145,81.535652,100,14.772596,20.85543
2023-09-01,"Polk County",95,73,2.837866025,52.348576,87.77452375,100,25.200312,39.972908
2023-09-01,"Putnam County",89.6,73.4,5.2543554,66.35352,86.79567,100,13,20
2023-09-01,"Sarasota County",91.4,80.6,5.6027875,74.92519,89.892555,100,11,20
2023-09-01,"Seminole County",91,77,5.0400624,63.33691,86.570564,100,17.379524,22.593382
2023-09-01,"St. Johns County",87,77,10.444986,70.44994,81.19196,90.51289,18,19.986454
2023-09-01,"St. Lucie County",90,76,4.5186763,70.00456,83.465935,96.74529,13.90362,19.986454
2023-09-01,"Volusia County",90,75.4,6.9920941,61.364693,85.57135025,100,14.772596,21.724405
2023-09-01,"Walton County",85.5,74.3,4.1533103,73.25599,91.503265,97.03523,8,14
2023-09-02,"Alachua County",86,72,4.6924715,64.92017,81.84672,96.69171,13.034643,17.379524
2023-09-02,"Bay County",88.5,73.4,6.87286353333333,69.90216,88.88893,100,16,19
2023-09-02,"Bradford County",87.8,73.4,5.773519,58.549522,88.459915,100,13,18
2023-09-02,"Brevard County",91.4,75.7,8.54730368,43.338745,66.418508,86.04533,18,21.724405
2023-09-02,"Broward County",90,74,7.5383691,51.790493,79.1504825,100,19.986454,26.938263
2023-09-02,"Charlotte County",93.2,75.2,7.43314645,50.46829,76.455835,100,17.379524,22.593382
2023-09-02,"Citrus County",89.6,73.4,3.71428575,55.28835,80.954875,100,11,18
2023-09-02,"Collier County",94,73.4,4.469068,55.45014,81.42398,100,17.379524,23.462358
2023-09-02,"Duval County",91,71.6,8.00030706,52.070503,72.6785052,100,17.379524,23.462358
2023-09-02,"Escambia County",85,76,6.681367,69.48774,83.5702775,93.58368,13.034643,18.2485
2023-09-02,"Flagler County",86,76.6,5.8466897,51.724586,70.92558,85.12771,13,16
2023-09-02,"Franklin County",85,76,6.430424,76.95029,90.25778,96.75849,15.641572,25.200312
2023-09-02,"Gadsden County",89.6,73.4,5.2961674,62.467205,83.72733,100,10,14
2023-09-02,"Hernando County",92,72,6.5173216,55.58441,77.853004,100,13.90362,20.85543
2023-09-02,"Highlands County",90,73.4,6.522648,57.23227,84.91425,97.748764,16,14
2023-09-02,"Hillsborough County",96.8,15.8,5.9407506,46.698677,77.909576,100,18,20.85543
2023-09-02,"Indian River County",89,79,4.38833,56.835377,68.84651,90.550156,14.772596,20.85543
2023-09-02,"Jackson County",85,71,5.9090385,71.97315,89.42351,100,12.165668,14.772596
2023-09-02,"Lake County",87,73,5.995936,58.43191,79.13563,100,15.641572,21.724405
2023-09-02,"Lee County",92,75,7.34284915,55.45014,76.482585,100,18.2485,23.462358
2023-09-02,"Leon County",89,76,6.5173216,63.33691,79.917656,88.588776,12.165668,15.641572
2023-09-02,"Manatee County",92,76,7.386298,50.46829,72.72721,93.55792,15.641572,25.200312
2023-09-02,"Martin County",87.8,80.2,9.133798,54.426933,66.27257,84.77467,15,18
2023-09-02,"Miami-Dade County",91,75,7.01819915,53.455,72.27635025,96.732025,18,21.724405
2023-09-02,"Monroe County",92,77,6.800076925,58.781776,78.90737875,100,24.331335,31.283144
2023-09-02,"Nassau County",86,77,11.505226,83.88154,96.350624,100,16,19
2023-09-02,"Okaloosa County",86,73,5.64512752,72.07047,87.29557,100,15,19.117477
2023-09-02,"Okeechobee County",87.8,73.4,4.7247386,62.467205,87.74473,100,15,17
2023-09-02,"Orange County",88,75,7.2994003,51.36681,74.313743,96.74529,18.2485,22.593382
2023-09-02,"Osceola County",88,77,5.807103,54.77119,75.60905,96.74529,13,18
2023-09-02,"Palm Beach County",90,75,7.91729986666667,54.633873,76.078925,100,17.379524,21
2023-09-02,"Pinellas County",92,75.2,7.95233153333333,49.103626,74.743065,100,19.986454,24.331335
2023-09-02,"Polk County",91.4,74,6.293901925,49.362175,78.90738725,100,19.117477,28.676216
2023-09-02,"Putnam County",87.8,73.4,5.529617,51.978363,77.73713,94.14301,14,17
2023-09-02,"Sarasota County",91.4,77,7.9860625,52.481148,82.25948,100,15,24
2023-09-02,"Seminole County",89,74,6.256629,53.03823,75.55608,93.60928,15.641572,19.986454
2023-09-02,"St. Johns County",87,80,9.923398,57.100487,70.56566,79.32386,14,15.641572
2023-09-02,"St. Lucie County",88,78,6.082834,56.835377,72.39274,93.58368,13.034643,23.462358
2023-09-02,"Volusia County",88,73.6,7.193823425,50.131653,71.647145,91.925255,15.641572,21.724405
2023-09-02,"Walton County",82.4,71.8,6.4876323,75.25048,89.47491,96.714645,11,15
2023-09-03,"Alachua County",90,70,3.7365978,51.93074,78.62517,100,12.165668,15.641572
2023-09-03,"Bay County",88.3,74,5.64545783333333,55.28835,78.3512833333333,94.18534,12,14.772596
2023-09-03,"Bradford County",89.6,68,5.369338,45.87598,82.83969,100,12,16
2023-09-03,"Brevard County",91.4,71.8,8.73880504,38.45166,60.1047454,82.306496,17.379524,28
2023-09-03,"Broward County",90,73,9.62391175,49.898228,61.91134075,90.36164,19.986454,23.462358
2023-09-03,"Charlotte County",93,73,8.25634675,45.54554,69.3927955,94.10022,15.641572,21.724405
