"DATE","county","max_prcp","min_prcp","mean_prcp"
"2021-07-05","Suwannee County",0.02,0,0.004
"2021-07-05","Taylor County",0.22,0.22,0.22
"2021-07-05","Volusia County",2.78,0,0.5695
"2021-07-05","Wakulla County",0,0,0
"2021-07-05","Walton County",1.33,0,0.461666666666667
"2021-07-05","Washington County",0.07,0,0.0233333333333333
"2021-07-06","Alachua County",0.52,0,0.053
"2021-07-06","Baker County",0.64,0.16,0.42
"2021-07-06","Bay County",1.17,0.12,0.600769230769231
"2021-07-06","Brevard County",0.9,0,0.281944444444444
"2021-07-06","Broward County",1.12,0,0.597333333333333
"2021-07-06","Charlotte County",1.74,0,0.185
"2021-07-06","Citrus County",0.9,0.04,0.237272727272727
"2021-07-06","Clay County",0.03,0,0.00416666666666667
"2021-07-06","Collier County",2.49,0.2,0.995
"2021-07-06","Columbia County",0.17,0,0.0442857142857143
"2021-07-06","DeSoto County",0,0,0
"2021-07-06","Dixie County",0.2,0,0.0575
"2021-07-06","Duval County",0.87,0,0.130952380952381
"2021-07-06","Escambia County",2.36,0,0.778
"2021-07-06","Flagler County",0.03,0,0.0075
"2021-07-06","Franklin County",0.86,0.01,0.406666666666667
"2021-07-06","Gadsden County",1.32,0.04,0.688333333333333
"2021-07-06","Gilchrist County",0,0,0
"2021-07-06","Glades County",4.4,0.12,1.3125
"2021-07-06","Gulf County",0.05,0.05,0.05
"2021-07-06","Hamilton County",0.01,0.01,0.01
"2021-07-06","Hardee County",0,0,0
"2021-07-06","Hendry County",1.79,0.22,0.773333333333333
"2021-07-06","Hernando County",2.16,0,0.481818181818182
"2021-07-06","Highlands County",1.16,0,0.560909090909091
"2021-07-06","Hillsborough County",1.84,0.01,0.652051282051282
"2021-07-06","Holmes County",0.45,0.45,0.45
"2021-07-06","Indian River County",0.97,0,0.478333333333333
"2021-07-06","Jackson County",0.26,0,0.13
"2021-07-06","Jefferson County",0.37,0,0.215
"2021-07-06","Lafayette County",0.02,0.02,0.02
"2021-07-06","Lake County",0.21,0,0.0423076923076923
"2021-07-06","Lee County",2.39,0,0.569
"2021-07-06","Leon County",1.34,0.22,0.645263157894737
"2021-07-06","Levy County",0.12,0,0.0466666666666667
"2021-07-06","Liberty County",0.61,0.61,0.61
"2021-07-06","Manatee County",2,0,0.353125
"2021-07-06","Marion County",0.34,0,0.08
"2021-07-06","Martin County",2.2,0.11,0.81
"2021-07-06","Miami-Dade County",4.23,0.13,1.6644
"2021-07-06","Monroe County",5.67,0.19,1.67136363636364
"2021-07-06","Nassau County",2.83,0.48,1.98666666666667
"2021-07-06","Okaloosa County",1.81,0.16,0.611538461538462
"2021-07-06","Okeechobee County",0.4,0.37,0.385
"2021-07-06","Orange County",2.03,0,0.339130434782609
"2021-07-06","Osceola County",0.5,0.01,0.117142857142857
"2021-07-06","Palm Beach County",1.26,0.02,0.776086956521739
"2021-07-06","Pasco County",1.61,0,0.349375
"2021-07-06","Pinellas County",1.66,0,0.319666666666667
"2021-07-06","Polk County",2.15,0,0.675
"2021-07-06","Putnam County",0.1,0,0.01875
"2021-07-06","Santa Rosa County",2.06,0,1.01166666666667
"2021-07-06","Sarasota County",2.41,0,0.729411764705882
"2021-07-06","Seminole County",1.58,0.02,0.401666666666667
"2021-07-06","St. Johns County",0.39,0,0.0390909090909091
"2021-07-06","St. Lucie County",1.34,0,0.627692307692308
"2021-07-06","Sumter County",0.01,0,0.00166666666666667
"2021-07-06","Suwannee County",0.6,0,0.122
"2021-07-06","Taylor County",0,0,0
"2021-07-06","Volusia County",0.8,0,0.228292682926829
"2021-07-06","Wakulla County",0.65,0,0.325
"2021-07-06","Walton County",2.98,0.02,0.87
"2021-07-06","Washington County",0.36,0.36,0.36
"2021-07-07","Alachua County",4.67,0,1.49727272727273
"2021-07-07","Baker County",0.54,0.21,0.35
"2021-07-07","Bay County",1.56,0,0.655
"2021-07-07","Brevard County",1.36,0,0.13952380952381
"2021-07-07","Broward County",0.71,0,0.292758620689655
"2021-07-07","Charlotte County",8.85,2.33,5.69642857142857
"2021-07-07","Citrus County",2.53,0.85,1.68076923076923
"2021-07-07","Clay County",0.79,0,0.150714285714286
"2021-07-07","Collier County",4.25,0,2.38333333333333
"2021-07-07","Columbia County",1.9,0.12,0.935714285714286
"2021-07-07","DeSoto County",5.15,5.15,5.15
"2021-07-07","Dixie County",3.14,0.98,2.2225
"2021-07-07","Duval County",2.83,0,0.57304347826087
"2021-07-07","Escambia County",1.13,0.05,0.634285714285714
"2021-07-07","Flagler County",0.17,0,0.0441666666666667
"2021-07-07","Franklin County",0.44,0,0.233333333333333
"2021-07-07","Gadsden County",1.16,0,0.375
"2021-07-07","Gilchrist County",0.43,0.43,0.43
"2021-07-07","Glades County",1.34,0.46,0.755
"2021-07-07","Gulf County",0.6,0.6,0.6
"2021-07-07","Hamilton County",0.2,0.2,0.2
"2021-07-07","Hardee County",4.62,4.44,4.53
"2021-07-07","Hendry County",0.78,0.06,0.538333333333333
"2021-07-07","Hernando County",3.71,1.65,2.89416666666667
"2021-07-07","Highlands County",1.81,0.56,1.18416666666667
"2021-07-07","Hillsborough County",4.32,0.75,2.44095238095238
"2021-07-07","Holmes County",0,0,0
"2021-07-07","Indian River County",0.07,0,0.0169230769230769
"2021-07-07","Jackson County",1.15,0.03,0.593333333333333
"2021-07-07","Jefferson County",3.23,0.94,1.78
"2021-07-07","Lafayette County",0.62,0.62,0.62
"2021-07-07","Lake County",2.59,0.57,1.17142857142857
"2021-07-07","Lee County",6.36,1.81,4.37444444444444
"2021-07-07","Leon County",1.1,0.07,0.256666666666667
"2021-07-07","Levy County",6.68,0,2.42666666666667
"2021-07-07","Liberty County",1.27,1.27,1.27
"2021-07-07","Manatee County",2.94,0,1.93588235294118
"2021-07-07","Marion County",2.23,0.04,0.868333333333333
"2021-07-07","Martin County",0.33,0,0.102941176470588
"2021-07-07","Miami-Dade County",0.54,0,0.156666666666667
"2021-07-07","Monroe County",4.09,0,0.7404
"2021-07-07","Nassau County",0.02,0,0.00666666666666667
"2021-07-07","Okaloosa County",1.45,0.01,0.540769230769231
"2021-07-07","Okeechobee County",0.65,0.64,0.645
"2021-07-07","Orange County",1.51,0,0.81625
"2021-07-07","Osceola County",1.82,0.03,0.872857142857143
"2021-07-07","Palm Beach County",0.48,0,0.08
"2021-07-07","Pasco County",7.61,1.69,3.228125
"2021-07-07","Pinellas County",5.5,0.84,2.53766666666667
"2021-07-07","Polk County",4.2,0.5,2.53210526315789
"2021-07-07","Putnam County",0.98,0.01,0.31375
"2021-07-07","Santa Rosa County",1.66,0,0.644
"2021-07-07","Sarasota County",10.08,0.12,4.53555555555556
"2021-07-07","Seminole County",0.96,0.1,0.716923076923077
"2021-07-07","St. Johns County",0.74,0,0.079
"2021-07-07","St. Lucie County",0.73,0,0.0969230769230769
"2021-07-07","Sumter County",1.19,0,0.916666666666667
"2021-07-07","Suwannee County",4.24,0,1.552
"2021-07-07","Taylor County",2.73,2.73,2.73
"2021-07-07","Volusia County",2.26,0,0.320238095238095
"2021-07-07","Wakulla County",0.26,0.02,0.14
"2021-07-07","Walton County",1.41,0.22,0.792857142857143
"2021-07-07","Washington County",1.05,0.58,0.815
"2021-07-08","Alachua County",6.61,0,4.42923076923077
"2021-07-08","Baker County",3.52,3.02,3.33333333333333
"2021-07-08","Bay County",0.21,0,0.0641666666666667
"2021-07-08","Brevard County",0.74,0,0.1565
"2021-07-08","Broward County",0.21,0,0.015
"2021-07-08","Charlotte County",0.46,0,0.0683333333333333
"2021-07-08","Citrus County",3.68,0.27,1.76666666666667
"2021-07-08","Clay County",3.85,1.04,2.604
"2021-07-08","Collier County",0.03,0,0.00285714285714286
"2021-07-08","Columbia County",4.88,2.63,3.60857142857143
"2021-07-08","DeSoto County",0.06,0.06,0.06
"2021-07-08","Dixie County",1.86,0.06,0.85
"2021-07-08","Duval County",3.51,0,1.87291666666667
"2021-07-08","Escambia County",0.06,0,0.00769230769230769
"2021-07-08","Flagler County",0.84,0.46,0.639166666666667
"2021-07-08","Franklin County",0.01,0,0.00333333333333333
"2021-07-08","Gadsden County",1.81,0.61,1.39
"2021-07-08","Gilchrist County",5.37,5.37,5.37
"2021-07-08","Glades County",0.42,0,0.21
"2021-07-08","Gulf County",0.02,0.02,0.02
"2021-07-08","Hamilton County",3.41,3.41,3.41
"2021-07-08","Hardee County",0.05,0.01,0.03
"2021-07-08","Hendry County",0.75,0.02,0.358333333333333
"2021-07-08","Hernando County",2.2,0.05,1.045
"2021-07-08","Highlands County",1.13,0,0.399166666666667
"2021-07-08","Hillsborough County",1.55,0,0.398157894736842
"2021-07-08","Holmes County",0.01,0.01,0.01
"2021-07-08","Indian River County",0.96,0,0.177692307692308
"2021-07-08","Jackson County",0.25,0.1,0.176666666666667
"2021-07-08","Jefferson County",1.31,0.36,0.86
"2021-07-08","Lafayette County",2.12,2.12,2.12
"2021-07-08","Lake County",2.71,0.13,0.873076923076923
"2021-07-08","Lee County",2.6,0,0.716363636363636
"2021-07-08","Leon County",1.52,0.06,0.574
"2021-07-08","Levy County",7.15,0.12,3.424
"2021-07-08","Madison County",6.3,6.3,6.3
"2021-07-08","Manatee County",0.58,0,0.23
"2021-07-08","Marion County",4.53,0.03,1.41555555555556
"2021-07-08","Martin County",0.26,0,0.0246666666666667
"2021-07-08","Miami-Dade County",1.98,0,0.100434782608696
"2021-07-08","Monroe County",0.14,0,0.00538461538461539
"2021-07-08","Nassau County",3.67,2.05,2.65333333333333
"2021-07-08","Okaloosa County",0.05,0,0.0133333333333333
"2021-07-08","Okeechobee County",0.01,0,0.005
"2021-07-08","Orange County",1.1,0,0.284230769230769
"2021-07-08","Osceola County",0.55,0,0.137142857142857
"2021-07-08","Palm Beach County",0.61,0,0.0369565217391304
"2021-07-08","Pasco County",1.26,0,0.364666666666667
"2021-07-08","Pinellas County",1.3,0,0.308064516129032
"2021-07-08","Polk County",1.56,0,0.225263157894737
"2021-07-08","Putnam County",1.83,0.13,1.315
"2021-07-08","Santa Rosa County",0.02,0,0.006
"2021-07-08","Sarasota County",0.42,0,0.082
"2021-07-08","Seminole County",0.58,0.01,0.18
"2021-07-08","St. Johns County",2.14,0.45,1.18333333333333
"2021-07-08","St. Lucie County",0.55,0,0.102307692307692
"2021-07-08","Sumter County",1.97,0.23,0.658571428571429
"2021-07-08","Suwannee County",5.5,0,2.302
"2021-07-08","Taylor County",0.08,0.08,0.08
"2021-07-08","Volusia County",1.2,0,0.345714285714286
"2021-07-08","Wakulla County",0.04,0,0.02
"2021-07-08","Walton County",0.26,0.02,0.13
"2021-07-08","Washington County",0.07,0,0.03
"2021-07-09","Alachua County",0.23,0,0.0495
"2021-07-09","Baker County",0.02,0,0.00666666666666667
"2021-07-09","Bay County",0.01,0,0.00454545454545455
"2021-07-09","Brevard County",1.82,0,0.407435897435897
"2021-07-09","Broward County",3.91,0,0.587777777777778
"2021-07-09","Charlotte County",0.01,0,0.000909090909090909
"2021-07-09","Citrus County",1.33,0.3,0.676923076923077
"2021-07-09","Clay County",0.68,0,0.160769230769231
"2021-07-09","Collier County",0.75,0,0.0864285714285714
"2021-07-09","Columbia County",0.02,0,0.00333333333333333
"2021-07-09","DeSoto County",0,0,0
"2021-07-09","Dixie County",0.15,0,0.0566666666666667
"2021-07-09","Duval County",0.45,0,0.0509090909090909
"2021-07-09","Escambia County",0.45,0,0.0521428571428571
"2021-07-09","Flagler County",0.44,0,0.0453846153846154
"2021-07-09","Franklin County",0.32,0,0.106666666666667
"2021-07-09","Gadsden County",0.3,0.14,0.24
"2021-07-09","Gilchrist County",0,0,0
"2021-07-09","Glades County",2.72,0,1.2525
"2021-07-09","Gulf County",0,0,0
"2021-07-09","Hamilton County",0,0,0
"2021-07-09","Hardee County",0.05,0,0.025
"2021-07-09","Hendry County",1.18,0,0.343333333333333
"2021-07-09","Hernando County",2.44,0.03,1.06083333333333
"2021-07-09","Highlands County",1.61,0,0.253636363636364
"2021-07-09","Hillsborough County",0.9,0,0.198108108108108
"2021-07-09","Holmes County",0.58,0.58,0.58
"2021-07-09","Indian River County",1.61,0,0.222307692307692
"2021-07-09","Jackson County",0.87,0,0.296666666666667
"2021-07-09","Jefferson County",0.33,0.04,0.1725
"2021-07-09","Lafayette County",0.04,0.04,0.04
"2021-07-09","Lake County",1.27,0.19,0.71
"2021-07-09","Lee County",0.17,0,0.0172727272727273
"2021-07-09","Leon County",2.08,0.02,0.674736842105263
"2021-07-09","Levy County",0.02,0,0.005
"2021-07-09","Liberty County",1,1,1
"2021-07-09","Manatee County",0.62,0,0.160714285714286
"2021-07-09","Marion County",0.54,0,0.166111111111111
"2021-07-09","Martin County",0.48,0,0.0726666666666667
"2021-07-09","Miami-Dade County",0.17,0,0.02
"2021-07-09","Monroe County",0,0,0
"2021-07-09","Nassau County",0,0,0
"2021-07-09","Okaloosa County",0.54,0,0.0438461538461538
"2021-07-09","Okeechobee County",0,0,0
"2021-07-09","Orange County",1.8,0,0.591666666666667
"2021-07-09","Osceola County",0.75,0.15,0.547142857142857
"2021-07-09","Palm Beach County",2.12,0,0.441153846153846
"2021-07-09","Pasco County",1.24,0,0.460714285714286
"2021-07-09","Pinellas County",0.14,0,0.033448275862069
"2021-07-09","Polk County",1.46,0,0.182777777777778
"2021-07-09","Putnam County",0.25,0,0.10375
"2021-07-09","Santa Rosa County",0.98,0,0.198
"2021-07-09","Sarasota County",0.2,0,0.014375
"2021-07-09","Seminole County",0.87,0.02,0.514166666666667
"2021-07-09","St. Johns County",0.33,0,0.06
"2021-07-09","St. Lucie County",0.46,0,0.130833333333333
"2021-07-09","Sumter County",0.98,0.06,0.39
"2021-07-09","Suwannee County",0.11,0,0.022
"2021-07-09","Taylor County",0.16,0.16,0.16
"2021-07-09","Volusia County",2.68,0.02,0.664285714285714
"2021-07-09","Wakulla County",0,0,0
"2021-07-09","Walton County",0.13,0,0.0583333333333333
"2021-07-09","Washington County",0.03,0,0.0133333333333333
"2021-07-10","Alachua County",0.39,0,0.0961904761904762
"2021-07-10","Baker County",0.21,0.01,0.11
"2021-07-10","Bay County",0.37,0,0.085
"2021-07-10","Brevard County",1.67,0,0.320263157894737
"2021-07-10","Broward County",0.49,0,0.0385185185185185
"2021-07-10","Charlotte County",2.39,0,0.199166666666667
"2021-07-10","Citrus County",0.1,0,0.0123076923076923
"2021-07-10","Clay County",0.68,0,0.157692307692308
"2021-07-10","Collier County",1.03,0.02,0.338571428571429
"2021-07-10","Columbia County",0.9,0,0.351666666666667
"2021-07-10","DeSoto County",0,0,0
"2021-07-10","Dixie County",0.2,0,0.0666666666666667
"2021-07-10","Duval County",0.79,0,0.111363636363636
"2021-07-10","Escambia County",1.78,0,0.487142857142857
"2021-07-10","Flagler County",1.46,0.05,0.372307692307692
"2021-07-10","Franklin County",1.3,0,0.433333333333333
"2021-07-10","Gadsden County",0.48,0.3,0.365
"2021-07-10","Gilchrist County",0,0,0
"2021-07-10","Glades County",1,0.26,0.4975
"2021-07-10","Gulf County",1,1,1
"2021-07-10","Hamilton County",0.94,0.94,0.94
"2021-07-10","Hardee County",0.02,0.02,0.02
"2021-07-10","Hendry County",1.93,0.01,1.15
"2021-07-10","Hernando County",0.34,0,0.0491666666666667
"2021-07-10","Highlands County",1.12,0,0.291818181818182
"2021-07-10","Hillsborough County",0.43,0,0.0233333333333333
"2021-07-10","Holmes County",0.01,0.01,0.01
"2021-07-10","Indian River County",0.9,0,0.280769230769231
"2021-07-10","Jackson County",0.48,0.12,0.3
"2021-07-10","Jefferson County",1.1,0.08,0.4775
"2021-07-10","Lafayette County",0.22,0.22,0.22
"2021-07-10","Lake County",1.61,0,0.399230769230769
"2021-07-10","Lee County",0.34,0,0.072
"2021-07-10","Leon County",0.92,0.05,0.2905
"2021-07-10","Levy County",2.32,0,0.6
"2021-07-10","Manatee County",9.19,0,0.855
"2021-07-10","Marion County",0.81,0,0.226111111111111
"2021-07-10","Martin County",1.14,0,0.223125
"2021-07-10","Miami-Dade County",0.9,0,0.135833333333333
"2021-07-10","Monroe County",0.39,0,0.0304545454545455
"2021-07-10","Nassau County",0.16,0,0.0766666666666667
"2021-07-10","Okaloosa County",0.36,0,0.09
"2021-07-10","Orange County",0.88,0,0.176190476190476
"2021-07-10","Osceola County",0.2,0,0.0566666666666667
"2021-07-10","Palm Beach County",1,0,0.0557142857142857
"2021-07-10","Pasco County",0.01,0,0.00133333333333333
"2021-07-10","Pinellas County",0.7,0,0.0253571428571429
"2021-07-10","Polk County",1.41,0,0.105555555555556
"2021-07-10","Putnam County",0.29,0,0.04875
"2021-07-10","Santa Rosa County",0.95,0,0.34
"2021-07-10","Sarasota County",0.78,0,0.102222222222222
"2021-07-10","Seminole County",0.24,0,0.0741666666666667
"2021-07-10","St. Johns County",0.54,0,0.105833333333333
"2021-07-10","St. Lucie County",0.32,0,0.065
"2021-07-10","Sumter County",2.46,0,0.95
"2021-07-10","Suwannee County",2,0.01,0.5
"2021-07-10","Taylor County",0.35,0.35,0.35
"2021-07-10","Volusia County",2.42,0,0.74093023255814
"2021-07-10","Wakulla County",2.58,1.23,1.905
"2021-07-10","Walton County",0.45,0.08,0.235
"2021-07-10","Washington County",1.1,0.16,0.536666666666667
"2021-07-11","Alachua County",0.06,0,0.005
"2021-07-11","Baker County",0,0,0
"2021-07-11","Bay County",0.67,0,0.0938461538461539
"2021-07-11","Brevard County",1.92,0,0.23
"2021-07-11","Broward County",0.76,0,0.148965517241379
"2021-07-11","Charlotte County",3.4,0.16,0.814615384615385
"2021-07-11","Citrus County",1.8,0,0.486
"2021-07-11","Clay County",0.02,0,0.00166666666666667
"2021-07-11","Collier County",1.97,0,0.759333333333333
"2021-07-11","Columbia County",0.01,0,0.00285714285714286
"2021-07-11","DeSoto County",0.96,0.96,0.96
"2021-07-11","Dixie County",0,0,0
"2021-07-11","Duval County",0.5,0,0.0754545454545455
"2021-07-11","Escambia County",1.31,0.12,0.724166666666667
"2021-07-11","Flagler County",0,0,0
"2021-07-11","Franklin County",0,0,0
"2021-07-11","Gadsden County",0.44,0,0.12
"2021-07-11","Gilchrist County",0,0,0
"2021-07-11","Glades County",0.13,0,0.0525
"2021-07-11","Gulf County",0,0,0
"2021-07-11","Hamilton County",0.01,0.01,0.01
"2021-07-11","Hardee County",0.13,0.01,0.07
"2021-07-11","Hendry County",0.14,0,0.044
"2021-07-11","Hernando County",0.19,0,0.0208333333333333
"2021-07-11","Highlands County",0.96,0,0.133333333333333
"2021-07-11","Hillsborough County",1.34,0,0.321111111111111
"2021-07-11","Holmes County",0.01,0.01,0.01
"2021-07-11","Indian River County",2.65,0,0.545
"2021-07-11","Jackson County",0.45,0.01,0.23
"2021-07-11","Jefferson County",0.45,0,0.1525
"2021-07-11","Lafayette County",0,0,0
"2021-07-11","Lake County",0.02,0,0.00333333333333333
"2021-07-11","Lee County",1.32,0.18,0.497272727272727
"2021-07-11","Leon County",0.12,0,0.022
"2021-07-11","Levy County",0.05,0,0.0125
"2021-07-11","Liberty County",0.51,0.51,0.51
"2021-07-11","Manatee County",1.2,0.05,0.540714285714286
"2021-07-11","Marion County",0.53,0,0.0955555555555556
"2021-07-11","Martin County",1.78,0,0.233125
"2021-07-11","Miami-Dade County",1.45,0,0.4176
"2021-07-11","Monroe County",1.25,0,0.2168
"2021-07-11","Nassau County",0,0,0
"2021-07-11","Okaloosa County",1.12,0,0.146153846153846
"2021-07-11","Orange County",0.13,0,0.02
"2021-07-11","Osceola County",1.3,0,0.228571428571429
"2021-07-11","Palm Beach County",0.74,0,0.104285714285714
"2021-07-11","Pasco County",0.22,0,0.0171428571428571
"2021-07-11","Pinellas County",0.85,0,0.115
"2021-07-11","Polk County",2.34,0,0.441052631578947
"2021-07-11","Putnam County",0.15,0,0.01875
"2021-07-11","Santa Rosa County",2.66,0,0.618333333333333
"2021-07-11","Sarasota County",3.02,0.08,0.748947368421053
"2021-07-11","Seminole County",0.33,0,0.104166666666667
"2021-07-11","St. Johns County",0.16,0,0.0145454545454545
"2021-07-11","St. Lucie County",2.54,0,0.3475
"2021-07-11","Sumter County",0.04,0,0.01
"2021-07-11","Suwannee County",0.01,0,0.002
"2021-07-11","Taylor County",0,0,0
"2021-07-11","Volusia County",0.7,0,0.0826829268292683
"2021-07-11","Wakulla County",0.22,0,0.11
"2021-07-11","Walton County",0.59,0,0.2525
"2021-07-11","Washington County",1.8,0,0.603333333333333
"2021-07-12","Alachua County",0.86,0,0.2764
"2021-07-12","Baker County",0.06,0,0.02
"2021-07-12","Bay County",1.43,0,0.240714285714286
"2021-07-12","Brevard County",2.69,0,0.424054054054054
"2021-07-12","Broward County",1.84,0,0.427931034482759
"2021-07-12","Charlotte County",0.76,0,0.290833333333333
"2021-07-12","Citrus County",1.39,0.03,0.537333333333333
"2021-07-12","Clay County",0.7,0,0.113846153846154
"2021-07-12","Collier County",0.71,0,0.146428571428571
"2021-07-12","Columbia County",0.15,0,0.0428571428571429
"2021-07-12","DeSoto County",0.26,0.26,0.26
"2021-07-12","Dixie County",0.07,0,0.0233333333333333
"2021-07-12","Duval County",1.06,0,0.26047619047619
"2021-07-12","Escambia County",1.18,0.06,0.596923076923077
"2021-07-12","Flagler County",0,0,0
"2021-07-12","Franklin County",0.02,0,0.005
"2021-07-12","Gadsden County",0.81,0,0.361428571428571
"2021-07-12","Gilchrist County",0.05,0,0.025
"2021-07-12","Glades County",0.77,0,0.1925
"2021-07-12","Gulf County",0,0,0
"2021-07-12","Hamilton County",0.74,0.74,0.74
