"DATE","county","max_prcp","min_prcp","mean_prcp"
"2023-08-29","Monroe County",0.85,0,0.21
"2023-08-29","Nassau County",0,0,0
"2023-08-29","Okaloosa County",1.5,0,0.168823529411765
"2023-08-29","Okeechobee County",0,0,0
"2023-08-29","Orange County",0.25,0,0.0288888888888889
"2023-08-29","Osceola County",0.82,0,0.195
"2023-08-29","Palm Beach County",0.52,0,0.0895454545454546
"2023-08-29","Pasco County",0.28,0,0.0575
"2023-08-29","Pinellas County",1.56,0,0.294642857142857
"2023-08-29","Polk County",2.5,0,0.266842105263158
"2023-08-29","Putnam County",1.74,0,0.4275
"2023-08-29","Santa Rosa County",1,0,0.324545454545455
"2023-08-29","Sarasota County",2.2,0,0.254285714285714
"2023-08-29","Seminole County",0.45,0,0.084
"2023-08-29","St. Johns County",3.65,0.05,0.5775
"2023-08-29","St. Lucie County",1.14,0,0.547857142857143
"2023-08-29","Sumter County",0.26,0,0.128
"2023-08-29","Suwannee County",2.78,0.72,1.475
"2023-08-29","Volusia County",0.75,0,0.076
"2023-08-29","Wakulla County",0.08,0.08,0.08
"2023-08-29","Walton County",0.11,0,0.0425
"2023-08-29","Washington County",0.96,0,0.2625
"2023-08-30","Alachua County",1.75,0.73,1.0988
"2023-08-30","Baker County",0.97,0,0.54
"2023-08-30","Bay County",2.6,0.04,0.666923076923077
"2023-08-30","Bradford County",1.8,1.8,1.8
"2023-08-30","Brevard County",0.87,0.03,0.343333333333333
"2023-08-30","Broward County",1.95,0.01,0.283333333333333
"2023-08-30","Charlotte County",5.11,2.15,3.64384615384615
"2023-08-30","Citrus County",4.85,1.31,2.22266666666667
"2023-08-30","Clay County",2.27,0.17,0.86
"2023-08-30","Collier County",1.66,0.01,0.898
"2023-08-30","Columbia County",2.46,0.1,1.2025
"2023-08-30","DeSoto County",4.03,4.03,4.03
"2023-08-30","Dixie County",2.55,1.1,1.825
"2023-08-30","Duval County",1.01,0.12,0.335454545454545
"2023-08-30","Escambia County",0.17,0,0.02875
