"fips_code","county","date","total_outage"
12029,"Dixie",2022-07-28,28.75
12029,"Dixie",2022-07-29,1557.75
12029,"Dixie",2022-07-30,2
12029,"Dixie",2022-07-31,20.75
12029,"Dixie",2022-08-01,22.5
12029,"Dixie",2022-08-02,4.5
12029,"Dixie",2022-08-03,7.25
12029,"Dixie",2022-08-04,6.75
12029,"Dixie",2022-08-05,24.25
12029,"Dixie",2022-08-06,43.25
12029,"Dixie",2022-08-07,1.5
12029,"Dixie",2022-08-08,93.75
12029,"Dixie",2022-08-09,17.25
12029,"Dixie",2022-08-10,33.5
12029,"Dixie",2022-08-11,16.5
12029,"Dixie",2022-08-12,23.25
12029,"Dixie",2022-08-13,17.75
12029,"Dixie",2022-08-14,2.25
12029,"Dixie",2022-08-15,24.5
12029,"Dixie",2022-08-16,37.5
12029,"Dixie",2022-08-17,128.5
12029,"Dixie",2022-08-18,280
12029,"Dixie",2022-08-19,12.75
12029,"Dixie",2022-08-20,584.25
12029,"Dixie",2022-08-21,66
12029,"Dixie",2022-08-22,1.5
12029,"Dixie",2022-08-23,79
12029,"Dixie",2022-08-24,513
12029,"Dixie",2022-08-26,22.25
12029,"Dixie",2022-08-27,80.75
12029,"Dixie",2022-08-28,1719.5
12029,"Dixie",2022-08-29,92.25
12029,"Dixie",2022-08-30,10.5
12029,"Dixie",2022-08-31,5
12029,"Dixie",2022-09-01,71.5
12029,"Dixie",2022-09-02,20
12029,"Dixie",2022-09-03,3
12029,"Dixie",2022-09-05,2
12029,"Dixie",2022-09-06,103.75
12029,"Dixie",2022-09-07,111.25
12029,"Dixie",2022-09-08,47
12029,"Dixie",2022-09-09,15.5
12029,"Dixie",2022-09-10,64.75
12029,"Dixie",2022-09-11,57
12029,"Dixie",2022-09-12,68.25
12029,"Dixie",2022-09-13,32
12029,"Dixie",2022-09-14,20
12029,"Dixie",2022-09-15,1.5
12029,"Dixie",2022-09-16,136.75
12029,"Dixie",2022-09-17,3.5
12029,"Dixie",2022-09-18,39
12029,"Dixie",2022-09-19,18.75
12029,"Dixie",2022-09-20,585
12029,"Dixie",2022-09-21,30.5
12029,"Dixie",2022-09-22,1510.75
12029,"Dixie",2022-09-23,695.5
12029,"Dixie",2022-09-24,24
12029,"Dixie",2022-09-25,37.25
12029,"Dixie",2022-09-26,67
12029,"Dixie",2022-09-27,34
12029,"Dixie",2022-09-28,342.25
12029,"Dixie",2022-09-29,1238
12029,"Dixie",2022-09-30,74.5
12029,"Dixie",2022-10-01,31.75
12029,"Dixie",2022-10-02,7
12029,"Dixie",2022-10-03,5
12029,"Dixie",2022-10-04,0.75
12029,"Dixie",2022-10-05,0
12029,"Dixie",2022-10-06,1.5
12029,"Dixie",2022-10-07,30.75
12029,"Dixie",2022-10-08,17
12029,"Dixie",2022-10-09,1
12029,"Dixie",2022-10-11,38.75
12029,"Dixie",2022-10-12,4.25
12029,"Dixie",2022-10-13,166
12029,"Dixie",2022-10-14,0
12029,"Dixie",2022-10-15,41
12029,"Dixie",2022-10-16,1.25
12029,"Dixie",2022-10-17,4.25
12029,"Dixie",2022-10-18,10.25
12029,"Dixie",2022-10-19,4.25
12029,"Dixie",2022-10-20,1.5
12029,"Dixie",2022-10-21,0.25
12029,"Dixie",2022-10-22,2.75
12029,"Dixie",2022-10-23,710
12029,"Dixie",2022-10-25,4
12029,"Dixie",2022-10-26,7.5
12029,"Dixie",2022-10-27,75.75
12029,"Dixie",2022-10-28,4.25
12029,"Dixie",2022-10-30,0.5
12029,"Dixie",2022-10-31,67
12029,"Dixie",2022-11-01,8.5
12029,"Dixie",2022-11-02,12
12029,"Dixie",2022-11-03,1.25
12029,"Dixie",2022-11-04,2.25
12029,"Dixie",2022-11-05,0.5
12029,"Dixie",2022-11-06,2.25
12029,"Dixie",2022-11-07,5.5
12029,"Dixie",2022-11-08,85.5
12029,"Dixie",2022-11-09,3186.5
12029,"Dixie",2022-11-10,4345.75
12029,"Dixie",2022-11-11,662.75
12029,"Dixie",2022-11-12,450.5
12029,"Dixie",2022-11-13,7.25
12029,"Dixie",2022-11-14,29.25
12029,"Dixie",2022-11-15,22.25
12029,"Dixie",2022-11-16,8.5
12029,"Dixie",2022-11-17,322
12029,"Dixie",2022-11-18,216.75
12029,"Dixie",2022-11-19,0
12029,"Dixie",2022-11-20,2.25
12029,"Dixie",2022-11-22,0
12029,"Dixie",2022-11-23,0.75
12029,"Dixie",2022-11-25,1.25
12029,"Dixie",2022-11-27,0
12029,"Dixie",2022-11-28,118.75
12029,"Dixie",2022-11-29,19.75
12029,"Dixie",2022-11-30,282.25
12029,"Dixie",2022-12-01,177
12029,"Dixie",2022-12-02,5.5
12029,"Dixie",2022-12-03,3.5
12029,"Dixie",2022-12-04,0.75
12029,"Dixie",2022-12-05,37.5
12029,"Dixie",2022-12-06,7
12029,"Dixie",2022-12-07,0
12029,"Dixie",2022-12-08,20.25
12029,"Dixie",2022-12-10,8.75
12029,"Dixie",2022-12-11,1.5
12029,"Dixie",2022-12-12,0.5
12029,"Dixie",2022-12-13,0.75
12029,"Dixie",2022-12-14,15.75
12029,"Dixie",2022-12-15,618.75
12029,"Dixie",2022-12-17,201.5
12029,"Dixie",2022-12-19,0
12029,"Dixie",2022-12-21,26.5
12029,"Dixie",2022-12-22,2
12029,"Dixie",2022-12-23,0
12029,"Dixie",2022-12-24,2.75
12029,"Dixie",2022-12-25,2
12029,"Dixie",2022-12-26,4.25
12029,"Dixie",2022-12-27,2
12029,"Dixie",2022-12-28,0.25
12029,"Dixie",2022-12-29,184.25
12029,"Dixie",2022-12-30,42
12029,"Dixie",2022-12-31,3.5
12031,"Duval",2022-05-01,3279.75
12031,"Duval",2022-05-02,119.75
12031,"Duval",2022-05-03,1778
12031,"Duval",2022-05-04,649
12031,"Duval",2022-05-05,10811
12031,"Duval",2022-05-06,566.5
12031,"Duval",2022-05-07,1398.5
12031,"Duval",2022-05-08,538.25
12031,"Duval",2022-05-09,183.5
12031,"Duval",2022-05-10,1337.75
12031,"Duval",2022-05-11,695.75
12031,"Duval",2022-05-12,3396.25
12031,"Duval",2022-05-13,242.25
12031,"Duval",2022-05-14,2149.25
12031,"Duval",2022-05-15,4646.25
12031,"Duval",2022-05-16,469.25
12031,"Duval",2022-05-17,1467.75
12031,"Duval",2022-05-18,291.25
12031,"Duval",2022-05-19,7349.5
12031,"Duval",2022-05-20,2642
12031,"Duval",2022-05-21,5876.75
12031,"Duval",2022-05-22,3708.25
12031,"Duval",2022-05-23,1028.5
12031,"Duval",2022-05-24,1771.25
12031,"Duval",2022-05-25,888.25
12031,"Duval",2022-05-26,2341.25
12031,"Duval",2022-05-27,222
12031,"Duval",2022-05-28,27
12031,"Duval",2022-05-29,267.75
12031,"Duval",2022-05-30,79
12031,"Duval",2022-05-31,2097.5
12031,"Duval",2022-06-01,1513.75
12031,"Duval",2022-06-02,1564.25
12031,"Duval",2022-06-03,2238
12031,"Duval",2022-06-04,106.75
12031,"Duval",2022-06-05,88.75
12031,"Duval",2022-06-06,189
12031,"Duval",2022-06-07,1520.5
12031,"Duval",2022-06-08,887.75
12031,"Duval",2022-06-09,180.5
12031,"Duval",2022-06-10,574.5
12031,"Duval",2022-06-11,2990
12031,"Duval",2022-06-12,192.25
12031,"Duval",2022-06-13,200.75
12031,"Duval",2022-06-14,2216.75
12031,"Duval",2022-06-15,948
12031,"Duval",2022-06-16,4299.25
12031,"Duval",2022-06-17,1317
12031,"Duval",2022-06-18,127.25
12031,"Duval",2022-06-19,5715.5
12031,"Duval",2022-06-20,112
12031,"Duval",2022-06-21,266.5
12031,"Duval",2022-06-22,270.25
12031,"Duval",2022-06-23,844.25
12031,"Duval",2022-06-24,993.75
12031,"Duval",2022-06-25,367.5
12031,"Duval",2022-06-26,312.25
12031,"Duval",2022-06-27,514.5
12031,"Duval",2022-06-28,1557.5
12031,"Duval",2022-06-29,219
12031,"Duval",2022-06-30,472.5
12031,"Duval",2022-07-01,5715.75
12031,"Duval",2022-07-02,5368
12031,"Duval",2022-07-03,3291.5
12031,"Duval",2022-07-04,619.25
12031,"Duval",2022-07-05,242
12031,"Duval",2022-07-06,209.25
12031,"Duval",2022-07-07,4015.25
12031,"Duval",2022-07-08,5208
12031,"Duval",2022-07-09,477.5
12031,"Duval",2022-07-10,2713.75
12031,"Duval",2022-07-11,7284.25
12031,"Duval",2022-07-12,8862.5
12031,"Duval",2022-07-13,5148
12031,"Duval",2022-07-14,8877.75
12031,"Duval",2022-07-15,4244
12031,"Duval",2022-07-16,903.25
12031,"Duval",2022-07-17,552.25
12031,"Duval",2022-07-18,6486.25
12031,"Duval",2022-07-19,1192.25
12031,"Duval",2022-07-20,10173.75
12031,"Duval",2022-07-21,3125.25
12031,"Duval",2022-07-22,3775
12031,"Duval",2022-07-23,612.75
12031,"Duval",2022-07-24,1179
12031,"Duval",2022-07-25,664.25
12031,"Duval",2022-07-26,174.5
12031,"Duval",2022-07-27,1303
12031,"Duval",2022-07-28,1857.25
12031,"Duval",2022-07-29,2202
12031,"Duval",2022-07-30,346.5
12031,"Duval",2022-07-31,8275
12031,"Duval",2022-08-01,4078.5
12031,"Duval",2022-08-02,8935.75
12031,"Duval",2022-08-03,5607.25
12031,"Duval",2022-08-04,2914.25
12031,"Duval",2022-08-05,130.75
12031,"Duval",2022-08-06,86.25
12031,"Duval",2022-08-07,122
12031,"Duval",2022-08-08,564.5
12031,"Duval",2022-08-09,2804.75
12031,"Duval",2022-08-10,2270.25
12031,"Duval",2022-08-11,1608.25
12031,"Duval",2022-08-12,2214.75
12031,"Duval",2022-08-13,297.5
12031,"Duval",2022-08-14,814.25
12031,"Duval",2022-08-15,221.25
12031,"Duval",2022-08-16,6519
12031,"Duval",2022-08-17,1150.5
12031,"Duval",2022-08-18,13284
12031,"Duval",2022-08-19,8153.25
12031,"Duval",2022-08-20,3343
12031,"Duval",2022-08-21,1017.5
12031,"Duval",2022-08-22,1097.25
12031,"Duval",2022-08-23,7882.25
12031,"Duval",2022-08-24,10118.75
12031,"Duval",2022-08-25,1905.25
12031,"Duval",2022-08-26,2213.75
12031,"Duval",2022-08-27,1647
12031,"Duval",2022-08-28,280.5
12031,"Duval",2022-08-29,465.25
12031,"Duval",2022-08-30,1461.5
12031,"Duval",2022-08-31,5171.5
12031,"Duval",2022-09-01,23808
12031,"Duval",2022-09-02,1599.75
12031,"Duval",2022-09-03,455.75
12031,"Duval",2022-09-04,759.5
12031,"Duval",2022-09-05,158.25
12031,"Duval",2022-09-06,2618.5
12031,"Duval",2022-09-07,308.5
12031,"Duval",2022-09-08,4883.75
12031,"Duval",2022-09-09,5111.5
12031,"Duval",2022-09-10,3210
12031,"Duval",2022-09-11,204.25
12031,"Duval",2022-09-12,1520.75
12031,"Duval",2022-09-13,1265.75
12031,"Duval",2022-09-14,52.5
12031,"Duval",2022-09-15,7105.25
12031,"Duval",2022-09-16,2126
12031,"Duval",2022-09-17,47.5
12031,"Duval",2022-09-18,340.5
12031,"Duval",2022-09-19,226
12031,"Duval",2022-09-20,77
12031,"Duval",2022-09-21,913.25
12031,"Duval",2022-09-22,110
12031,"Duval",2022-09-23,202
12031,"Duval",2022-09-24,196.75
12031,"Duval",2022-09-25,98
12031,"Duval",2022-09-26,410.75
12031,"Duval",2022-09-27,152
12031,"Duval",2022-09-28,3834.25
12031,"Duval",2022-09-29,155278.25
12031,"Duval",2022-09-30,39301.25
12031,"Duval",2022-10-01,2645.75
12031,"Duval",2022-10-02,239
12031,"Duval",2022-10-03,111.75
12031,"Duval",2022-10-04,3576.75
12031,"Duval",2022-10-05,2368.5
12031,"Duval",2022-10-06,118
12031,"Duval",2022-10-07,88.25
12031,"Duval",2022-10-08,217.75
12031,"Duval",2022-10-09,73.75
12031,"Duval",2022-10-10,287
12031,"Duval",2022-10-11,12296.25
12031,"Duval",2022-10-12,39810.25
12031,"Duval",2022-10-13,1702.5
12031,"Duval",2022-10-14,1236.5
12031,"Duval",2022-10-15,222
12031,"Duval",2022-10-16,1550.5
12031,"Duval",2022-10-17,4314.25
12031,"Duval",2022-10-18,1062
12031,"Duval",2022-10-19,20274
12031,"Duval",2022-10-20,2032.25
12031,"Duval",2022-10-21,13257
12031,"Duval",2022-10-22,698
12031,"Duval",2022-10-23,298.75
12031,"Duval",2022-10-24,3923.5
12031,"Duval",2022-10-25,28409.5
12031,"Duval",2022-10-26,673
12031,"Duval",2022-10-27,1322.5
12031,"Duval",2022-10-28,761
12031,"Duval",2022-10-29,48.25
12031,"Duval",2022-10-30,144.75
12031,"Duval",2022-10-31,378
12031,"Duval",2022-11-01,56.25
12031,"Duval",2022-11-02,147
12031,"Duval",2022-11-03,2363.25
12031,"Duval",2022-11-04,67.5
12031,"Duval",2022-11-05,526
12031,"Duval",2022-11-06,155
12031,"Duval",2022-11-07,146
12031,"Duval",2022-11-08,2712
12031,"Duval",2022-11-09,5946.25
12031,"Duval",2022-11-10,113966
12031,"Duval",2022-11-11,12140.5
12031,"Duval",2022-11-12,1527
12031,"Duval",2022-11-13,1406.75
12031,"Duval",2022-11-14,1083
12031,"Duval",2022-11-15,815.5
12031,"Duval",2022-11-16,295.75
12031,"Duval",2022-11-17,3354
12031,"Duval",2022-11-18,1921.5
12031,"Duval",2022-11-19,16
12031,"Duval",2022-11-20,195.75
12031,"Duval",2022-11-21,164
12031,"Duval",2022-11-22,2076.5
12031,"Duval",2022-11-23,613.25
12031,"Duval",2022-11-24,705.5
12031,"Duval",2022-11-25,47
12031,"Duval",2022-11-26,2770
12031,"Duval",2022-11-27,561.75
12031,"Duval",2022-11-28,2060
12031,"Duval",2022-11-29,1610.25
12031,"Duval",2022-11-30,3470.75
12031,"Duval",2022-12-01,2035.25
12031,"Duval",2022-12-02,170.25
12031,"Duval",2022-12-03,618.75
12031,"Duval",2022-12-04,1730.75
12031,"Duval",2022-12-05,1540.25
12031,"Duval",2022-12-06,25.25
12031,"Duval",2022-12-07,78
12031,"Duval",2022-12-08,39.25
12031,"Duval",2022-12-09,1153
12031,"Duval",2022-12-10,973.75
12031,"Duval",2022-12-11,8157.5
12031,"Duval",2022-12-12,113.5
12031,"Duval",2022-12-13,549.25
12031,"Duval",2022-12-14,345.5
12031,"Duval",2022-12-15,695
12031,"Duval",2022-12-16,150.75
12031,"Duval",2022-12-17,194.75
12031,"Duval",2022-12-18,1665.25
12031,"Duval",2022-12-19,2260.75
12031,"Duval",2022-12-20,118
12031,"Duval",2022-12-21,337.25
12031,"Duval",2022-12-22,126.75
12031,"Duval",2022-12-23,304.75
12031,"Duval",2022-12-24,3175.75
12031,"Duval",2022-12-25,727.25
12031,"Duval",2022-12-26,555.5
12031,"Duval",2022-12-27,3279.5
12031,"Duval",2022-12-28,813.75
12031,"Duval",2022-12-29,1579.5
12031,"Duval",2022-12-30,2213
12031,"Duval",2022-12-31,2340.5
12033,"Escambia",2022-05-01,1053.75
12033,"Escambia",2022-05-02,215.5
12033,"Escambia",2022-05-03,629
12033,"Escambia",2022-05-04,310
12033,"Escambia",2022-05-05,47
12033,"Escambia",2022-05-06,2430.5
12033,"Escambia",2022-05-07,278.5
12033,"Escambia",2022-05-08,2134.75
12033,"Escambia",2022-05-09,621.5
12033,"Escambia",2022-05-10,461.75
12033,"Escambia",2022-05-11,132.25
12033,"Escambia",2022-05-12,220.25
12033,"Escambia",2022-05-13,393.25
12033,"Escambia",2022-05-14,1026.75
12033,"Escambia",2022-05-15,1721.5
12033,"Escambia",2022-05-16,277.5
12033,"Escambia",2022-05-17,82
12033,"Escambia",2022-05-18,767.25
12033,"Escambia",2022-05-19,378.75
12033,"Escambia",2022-05-20,699
12033,"Escambia",2022-05-21,2393.25
12033,"Escambia",2022-05-22,6137.75
12033,"Escambia",2022-05-23,11216.5
12033,"Escambia",2022-05-24,984.5
12033,"Escambia",2022-05-25,6970.25
12033,"Escambia",2022-05-26,2462
12033,"Escambia",2022-05-27,248.5
12033,"Escambia",2022-05-28,44.5
12033,"Escambia",2022-05-29,47.25
12033,"Escambia",2022-05-30,28.75
12033,"Escambia",2022-05-31,205
12033,"Escambia",2022-06-01,136
12033,"Escambia",2022-06-02,158.25
12033,"Escambia",2022-06-03,68.5
12033,"Escambia",2022-06-04,616.25
12033,"Escambia",2022-06-05,377.25
12033,"Escambia",2022-06-06,1303
12033,"Escambia",2022-06-07,292.75
12033,"Escambia",2022-06-08,236.25
12033,"Escambia",2022-06-09,196.75
12033,"Escambia",2022-06-10,5942
12033,"Escambia",2022-06-11,1307.25
12033,"Escambia",2022-06-12,377.25
12033,"Escambia",2022-06-13,250
12033,"Escambia",2022-06-14,294.5
12033,"Escambia",2022-06-15,935
12033,"Escambia",2022-06-16,70.25
12033,"Escambia",2022-06-17,68.25
12033,"Escambia",2022-06-18,542
12033,"Escambia",2022-06-19,659.5
12033,"Escambia",2022-06-20,372.5
12033,"Escambia",2022-06-21,57.25
12033,"Escambia",2022-06-22,223.25
12033,"Escambia",2022-06-23,147.5
12033,"Escambia",2022-06-24,759.5
12033,"Escambia",2022-06-25,5061.25
12033,"Escambia",2022-06-26,208.75
12033,"Escambia",2022-06-27,113.5
12033,"Escambia",2022-06-28,765.75
12033,"Escambia",2022-06-29,4610
12033,"Escambia",2022-06-30,924
12033,"Escambia",2022-07-01,792
12033,"Escambia",2022-07-02,373.25
12033,"Escambia",2022-07-03,1765
12033,"Escambia",2022-07-04,738.5
12033,"Escambia",2022-07-05,1591.25
12033,"Escambia",2022-07-06,62
12033,"Escambia",2022-07-07,178.25
12033,"Escambia",2022-07-08,133.75
12033,"Escambia",2022-07-09,694.5
12033,"Escambia",2022-07-10,979
12033,"Escambia",2022-07-11,417.75
12033,"Escambia",2022-07-12,96.5
12033,"Escambia",2022-07-13,152
12033,"Escambia",2022-07-14,1805.25
12033,"Escambia",2022-07-15,1449.75
12033,"Escambia",2022-07-16,2110
12033,"Escambia",2022-07-17,293.25
12033,"Escambia",2022-07-18,98.75
12033,"Escambia",2022-07-19,64.75
12033,"Escambia",2022-07-20,802.25
12033,"Escambia",2022-07-21,117.5
12033,"Escambia",2022-07-22,428.5
12033,"Escambia",2022-07-23,244.75
12033,"Escambia",2022-07-24,37.75
12033,"Escambia",2022-07-25,121.75
12033,"Escambia",2022-07-26,1020.25
12033,"Escambia",2022-07-27,499.75
12033,"Escambia",2022-07-28,2123
12033,"Escambia",2022-07-29,1884.75
12033,"Escambia",2022-07-30,63.25
12033,"Escambia",2022-07-31,237.25
12033,"Escambia",2022-08-01,346.25
12033,"Escambia",2022-08-02,87.75
12033,"Escambia",2022-08-03,1570.5
12033,"Escambia",2022-08-04,834.5
12033,"Escambia",2022-08-05,182.5
12033,"Escambia",2022-08-06,373
12033,"Escambia",2022-08-07,70.25
12033,"Escambia",2022-08-08,135.75
12033,"Escambia",2022-08-09,195.5
12033,"Escambia",2022-08-10,378.5
12033,"Escambia",2022-08-11,247
12033,"Escambia",2022-08-12,978.75
12033,"Escambia",2022-08-13,313.75
12033,"Escambia",2022-08-14,521.75
12033,"Escambia",2022-08-15,790.25
12033,"Escambia",2022-08-16,518.25
12033,"Escambia",2022-08-17,614
12033,"Escambia",2022-08-18,2090
12033,"Escambia",2022-08-19,121.25
12033,"Escambia",2022-08-20,319
12033,"Escambia",2022-08-21,799
12033,"Escambia",2022-08-22,1814.75
12033,"Escambia",2022-08-23,82.5
12033,"Escambia",2022-08-24,717.5
12033,"Escambia",2022-08-25,611.25
12033,"Escambia",2022-08-26,433.25
12033,"Escambia",2022-08-27,501.25
12033,"Escambia",2022-08-28,19.75
12033,"Escambia",2022-08-29,93.75
12033,"Escambia",2022-08-30,1511.75
12033,"Escambia",2022-08-31,147.25
12033,"Escambia",2022-09-01,735.75
12033,"Escambia",2022-09-02,80
12033,"Escambia",2022-09-03,59.5
12033,"Escambia",2022-09-04,384.25
12033,"Escambia",2022-09-05,68.25
12033,"Escambia",2022-09-06,103.5
12033,"Escambia",2022-09-07,309.5
12033,"Escambia",2022-09-08,112.5
12033,"Escambia",2022-09-09,210
12033,"Escambia",2022-09-10,105.25
12033,"Escambia",2022-09-11,317
12033,"Escambia",2022-09-12,176.75
12033,"Escambia",2022-09-13,328.5
12033,"Escambia",2022-09-14,163.25
12033,"Escambia",2022-09-15,205.5
12033,"Escambia",2022-09-16,179
12033,"Escambia",2022-09-17,41
12033,"Escambia",2022-09-18,744.5
12033,"Escambia",2022-09-19,240.5
12033,"Escambia",2022-09-20,44.25
12033,"Escambia",2022-09-21,278.25
12033,"Escambia",2022-09-22,160.75
12033,"Escambia",2022-09-23,112.5
12033,"Escambia",2022-09-24,362.25
12033,"Escambia",2022-09-25,28.5
12033,"Escambia",2022-09-26,175.75
12033,"Escambia",2022-09-27,418.5
12033,"Escambia",2022-09-28,498.25
12033,"Escambia",2022-09-29,83.25
12033,"Escambia",2022-09-30,85.25
12033,"Escambia",2022-10-01,57.25
12033,"Escambia",2022-10-02,599.75
12033,"Escambia",2022-10-03,106.75
12033,"Escambia",2022-10-04,39.25
12033,"Escambia",2022-10-05,89
12033,"Escambia",2022-10-06,77.25
12033,"Escambia",2022-10-07,267.75
12033,"Escambia",2022-10-08,803.75
12033,"Escambia",2022-10-09,591
12033,"Escambia",2022-10-10,140
12033,"Escambia",2022-10-11,48.5
12033,"Escambia",2022-10-12,106.75
12033,"Escambia",2022-10-13,186.25
12033,"Escambia",2022-10-14,146
12033,"Escambia",2022-10-15,174
12033,"Escambia",2022-10-16,78.75
12033,"Escambia",2022-10-17,60
12033,"Escambia",2022-10-18,582.25
12033,"Escambia",2022-10-19,1071.5
12033,"Escambia",2022-10-20,134.25
12033,"Escambia",2022-10-21,115.75
12033,"Escambia",2022-10-22,233
12033,"Escambia",2022-10-23,507
12033,"Escambia",2022-10-24,1604.75
12033,"Escambia",2022-10-25,345
12033,"Escambia",2022-10-26,211.75
12033,"Escambia",2022-10-27,277.25
12033,"Escambia",2022-10-28,194.25
12033,"Escambia",2022-10-29,230
12033,"Escambia",2022-10-30,2416.75
12033,"Escambia",2022-10-31,73.25
12033,"Escambia",2022-11-01,193.75
12033,"Escambia",2022-11-02,237.5
12033,"Escambia",2022-11-03,316.75
12033,"Escambia",2022-11-04,140.5
12033,"Escambia",2022-11-05,37
12033,"Escambia",2022-11-06,109
12033,"Escambia",2022-11-07,100.75
12033,"Escambia",2022-11-08,72.5
12033,"Escambia",2022-11-09,164.5
12033,"Escambia",2022-11-10,30.75
12033,"Escambia",2022-11-11,161.25
12033,"Escambia",2022-11-12,364.25
12033,"Escambia",2022-11-13,1350.25
12033,"Escambia",2022-11-14,60.75
12033,"Escambia",2022-11-15,451
12033,"Escambia",2022-11-16,586.25
12033,"Escambia",2022-11-17,818.5
12033,"Escambia",2022-11-18,234.25
12033,"Escambia",2022-11-19,239
12033,"Escambia",2022-11-20,1435
12033,"Escambia",2022-11-21,279.5
12033,"Escambia",2022-11-22,617.25
12033,"Escambia",2022-11-23,52.5
12033,"Escambia",2022-11-24,227.5
12033,"Escambia",2022-11-25,60.25
12033,"Escambia",2022-11-26,6
12033,"Escambia",2022-11-27,1613
12033,"Escambia",2022-11-28,38.5
12033,"Escambia",2022-11-29,175.25
12033,"Escambia",2022-11-30,2200.25
12033,"Escambia",2022-12-01,61.25
12033,"Escambia",2022-12-02,310.5
12033,"Escambia",2022-12-03,366.25
12033,"Escambia",2022-12-04,182.25
12033,"Escambia",2022-12-05,27.75
12033,"Escambia",2022-12-06,26.75
12033,"Escambia",2022-12-07,20.75
12033,"Escambia",2022-12-08,581.5
12033,"Escambia",2022-12-09,113.5
12033,"Escambia",2022-12-10,13
12033,"Escambia",2022-12-11,5.5
12033,"Escambia",2022-12-12,338
12033,"Escambia",2022-12-13,15
12033,"Escambia",2022-12-14,1728
12033,"Escambia",2022-12-15,2592.5
12033,"Escambia",2022-12-16,22
12033,"Escambia",2022-12-17,1902.5
12033,"Escambia",2022-12-18,1253.5
12033,"Escambia",2022-12-19,249.5
12033,"Escambia",2022-12-20,428.25
12033,"Escambia",2022-12-21,54.25
12033,"Escambia",2022-12-22,43.25
12033,"Escambia",2022-12-23,351
12033,"Escambia",2022-12-24,2854.25
12033,"Escambia",2022-12-25,251.75
12033,"Escambia",2022-12-26,196.5
12033,"Escambia",2022-12-27,262.5
12033,"Escambia",2022-12-28,19.5
12033,"Escambia",2022-12-29,368.25
12033,"Escambia",2022-12-30,168.5
12033,"Escambia",2022-12-31,3794.75
12035,"Flagler",2022-05-02,24.5
12035,"Flagler",2022-05-03,29
12035,"Flagler",2022-05-04,241.75
12035,"Flagler",2022-05-05,135.5
12035,"Flagler",2022-05-06,20.5
12035,"Flagler",2022-05-07,260.5
12035,"Flagler",2022-05-08,839.25
12035,"Flagler",2022-05-09,33
12035,"Flagler",2022-05-10,38
12035,"Flagler",2022-05-11,17
12035,"Flagler",2022-05-12,35.75
12035,"Flagler",2022-05-13,17.25
12035,"Flagler",2022-05-14,11.25
12035,"Flagler",2022-05-15,143.75
12035,"Flagler",2022-05-16,1506
12035,"Flagler",2022-05-17,47.75
12035,"Flagler",2022-05-18,289.75
12035,"Flagler",2022-05-19,356.5
12035,"Flagler",2022-05-20,63.75
12035,"Flagler",2022-05-21,912.25
12035,"Flagler",2022-05-22,3130.25
12035,"Flagler",2022-05-23,1941
12035,"Flagler",2022-05-24,1200.75
12035,"Flagler",2022-05-25,35.25
12035,"Flagler",2022-05-26,28.5
12035,"Flagler",2022-05-27,61.5
12035,"Flagler",2022-05-28,30.75
12035,"Flagler",2022-05-29,30.75
12035,"Flagler",2022-05-30,25.75
12035,"Flagler",2022-05-31,90.5
12035,"Flagler",2022-06-01,1255.75
12035,"Flagler",2022-06-02,977
12035,"Flagler",2022-06-03,50.25
12035,"Flagler",2022-06-04,534
12035,"Flagler",2022-06-05,1.25
12035,"Flagler",2022-06-06,1960.25
12035,"Flagler",2022-06-07,443.25
12035,"Flagler",2022-06-08,43.25
12035,"Flagler",2022-06-09,14.25
12035,"Flagler",2022-06-10,78.5
12035,"Flagler",2022-06-11,2370.75
12035,"Flagler",2022-06-12,197.5
12035,"Flagler",2022-06-13,126.75
12035,"Flagler",2022-06-14,1910.25
12035,"Flagler",2022-06-15,71.75
12035,"Flagler",2022-06-16,171.5
12035,"Flagler",2022-06-17,57.25
12035,"Flagler",2022-06-18,42.75
12035,"Flagler",2022-06-19,468.75
12035,"Flagler",2022-06-20,345.5
12035,"Flagler",2022-06-21,23.5
12035,"Flagler",2022-06-22,210.5
12035,"Flagler",2022-06-23,288.25
12035,"Flagler",2022-06-24,1840.75
12035,"Flagler",2022-06-25,971.75
12035,"Flagler",2022-06-26,164.75
12035,"Flagler",2022-06-27,1501.25
12035,"Flagler",2022-06-28,131.75
12035,"Flagler",2022-06-29,224.75
12035,"Flagler",2022-06-30,99.25
12035,"Flagler",2022-07-01,66.25
12035,"Flagler",2022-07-02,39.75
12035,"Flagler",2022-07-03,634
12035,"Flagler",2022-07-04,59.25
12035,"Flagler",2022-07-05,86.75
12035,"Flagler",2022-07-06,12.5
12035,"Flagler",2022-07-07,35.25
12035,"Flagler",2022-07-08,48
12035,"Flagler",2022-07-09,128.5
12035,"Flagler",2022-07-10,252.25
12035,"Flagler",2022-07-11,18
12035,"Flagler",2022-07-12,109
12035,"Flagler",2022-07-13,146.5
12035,"Flagler",2022-07-14,679.5
12035,"Flagler",2022-07-15,254.75
12035,"Flagler",2022-07-16,121.25
12035,"Flagler",2022-07-17,1785.5
12035,"Flagler",2022-07-18,439.5
12035,"Flagler",2022-07-19,70.25
12035,"Flagler",2022-07-20,1212.5
12035,"Flagler",2022-07-21,1287.25
12035,"Flagler",2022-07-22,23.5
12035,"Flagler",2022-07-23,54.5
12035,"Flagler",2022-07-24,4.5
12035,"Flagler",2022-07-25,869.5
